ID_MATERIELINFO,TYPE,MODELE,GES
Paris_MATERIEL_INFO_202405097,souris,modèle par défaut,0.005
Paris_MATERIEL_INFO_202405098,PC fixe sans ecran,ProDesk mini/DM,0.1
Paris_MATERIEL_INFO_202405099, ,jusqu'à 23pouces,0.35
Paris_MATERIEL_INFO_2024050910, ,Precision tower 5xxx,0.44
LONDON_MATERIEL_INFO_202405090,PC fixe sans ecran,Station de travail (moy),0.6
LONDON_MATERIEL_INFO_202405091,PC fixe sans ecran,Mac mini,0.27
LONDON_MATERIEL_INFO_202405092,PC fixe tout-en-un,Optiplex All-in-One 7xxx,0.382
LONDON_MATERIEL_INFO_202405093,Serveur,Noeud de calcul,1.3
LONDON_MATERIEL_INFO_202405094,Disque dur,modèle par défaut,0.01
LONDON_MATERIEL_INFO_202405095,PC fixe sans ecran,Optiplex tower,0.26
LA_MATERIEL_INFO_202405090,PC portable,EliteBook 8xx,0.29
LA_MATERIEL_INFO_202405091,imprimante,Laser A3 (40-99kg),0.96
LA_MATERIEL_INFO_202405092,Ecran,32pouces et plus,0.59
LA_MATERIEL_INFO_202405093,PC fixe sans ecran,Optiplex tower,0.26
LA_MATERIEL_INFO_202405094,Serveur,Modèle par défaut,1.3
NewYork_MATERIEL_INFO_202405090, ,Precision 3xxx,0.266
NewYork_MATERIEL_INFO_202405091, ,Wyse thin client,0.069
NewYork_MATERIEL_INFO_202405092,Ecran,jusqu'à 23pouces,0.35
NewYork_MATERIEL_INFO_202405093,Borne wifi,modèle par défaut,0.01
NewYork_MATERIEL_INFO_202405094,PC portable,Chromebook 11-13pouces,0.175
NewYork_MATERIEL_INFO_202405095, ,Optiplex All-in-One 5xxx,0.318
NewYork_MATERIEL_INFO_202405096,PC fixe sans ecran, ,0.35
NewYork_MATERIEL_INFO_202405097,Vidéo projecteur,modèle par défaut,0.094
NewYork_MATERIEL_INFO_202405098, ,Moyenne 14/15pouces,0.294
NewYork_MATERIEL_INFO_202405099, ,Moyenne 17pouces,0.365
Shanghai_MATERIEL_INFO_202405090,PC portable,MacBook air,0.25
Shanghai_MATERIEL_INFO_202405091,PC portable,ZBook,0.303
Shanghai_MATERIEL_INFO_202405092,Serveur,Modèle par défaut,1.3
Shanghai_MATERIEL_INFO_202405093,PC portable,MacBook pro 13pouces,0.256
Shanghai_MATERIEL_INFO_202405094,PC fixe sans ecran,Optiplex micro,0.174
Shanghai_MATERIEL_INFO_202405095,souris,modèle par défaut,0.005
Shanghai_MATERIEL_INFO_202405096, ,Mac pro,0.9
Shanghai_MATERIEL_INFO_202405097,PC portable,EliteBook 10xx,0.223
Shanghai_MATERIEL_INFO_202405098,PC portable,MacBook air pre-retina,0.31
Shanghai_MATERIEL_INFO_202405099,Serveur,Serveur de stockage,2.5
Shanghai_MATERIEL_INFO_2024050910,PC portable,ZBook,0.303
Shanghai_MATERIEL_INFO_2024050911,PC fixe sans ecran,Elite mini,0.137
BERLIN_MATERIEL_INFO_202405100, ,"EliteDesk (Tower, SFF, One)",0.393
BERLIN_MATERIEL_INFO_202405101,PC portable,ZBook,0.303
BERLIN_MATERIEL_INFO_202405102,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
Paris_MATERIEL_INFO_202405100,PC fixe sans ecran,OMEN ,0.29
Paris_MATERIEL_INFO_202405101,PC fixe sans ecran,Mac mini,0.27
Paris_MATERIEL_INFO_202405102,PC fixe sans ecran,Z,0.409
Paris_MATERIEL_INFO_202405103,PC portable,Latitude 3xxx,0.22
Paris_MATERIEL_INFO_202405104,imprimante, ,0.5
Paris_MATERIEL_INFO_202405105,PC portable,ZBook Studio,0.379
LONDON_MATERIEL_INFO_202405100,PC fixe tout-en-un,iMac 21pouces,0.29
LONDON_MATERIEL_INFO_202405101,PC portable,EliteBook 10xx,0.223
LONDON_MATERIEL_INFO_202405102,PC portable,OMEN ,0.29
LONDON_MATERIEL_INFO_202405103,PC portable,MacBook air pre-retina,0.31
LONDON_MATERIEL_INFO_202405104,PC fixe tout-en-un,iMac 21pouces retina,0.3
LONDON_MATERIEL_INFO_202405105,PC fixe sans ecran,Elite mini,0.137
LONDON_MATERIEL_INFO_202405106,Ecran,jusqu'à 23pouces,0.35
LONDON_MATERIEL_INFO_202405107,Telephone IP,modèle par défaut,0.017
LONDON_MATERIEL_INFO_202405108, ,Latitude 3xxx,0.22
LONDON_MATERIEL_INFO_202405109,Ecran,modèle par défaut,0.43
LONDON_MATERIEL_INFO_2024051010,PC fixe sans ecran,Precision tower 3xxx,0.285
LA_MATERIEL_INFO_202405102,PC fixe sans ecran,ProDesk mini/DM,0.1
LA_MATERIEL_INFO_202405103,PC portable,OMEN ,0.29
LA_MATERIEL_INFO_202405106, ,ZBook,0.303
LA_MATERIEL_INFO_202405108, ,jusqu'à 23pouces,0.35
LA_MATERIEL_INFO_202405109,Disque dur,modèle par défaut,0.01
LA_MATERIEL_INFO_2024051010, ,MacBook air,0.25
LA_MATERIEL_INFO_2024051011,PC fixe sans ecran, ,0.35
LA_MATERIEL_INFO_2024051013,PC portable,Moyenne 17pouces,0.365
NewYork_MATERIEL_INFO_202405100,PC fixe sans ecran, ,0.35
NewYork_MATERIEL_INFO_202405101, ,ZBook,0.303
NewYork_MATERIEL_INFO_202405102, ,modèle par défaut,0.3638875
NewYork_MATERIEL_INFO_202405103,PC portable,modèle par défaut,0.26
Shanghai_MATERIEL_INFO_202405100,PC portable,MacBook air pre-retina,0.31
Shanghai_MATERIEL_INFO_202405101,Smartphone,modèle par défaut,0.063
Shanghai_MATERIEL_INFO_202405102,PC portable,Latitude 3xxx,0.22
Shanghai_MATERIEL_INFO_202405103,PC portable,Latitude 5xxx,0.3
Shanghai_MATERIEL_INFO_202405104,PC fixe tout-en-un,iMac pro,0.7000000000000001
BERLIN_MATERIEL_INFO_202405110,PC portable,Moyenne 14/15pouces,0.294
Paris_MATERIEL_INFO_202405110,PC fixe sans ecran, ,0.35
Paris_MATERIEL_INFO_202405111, ,modèle par défaut,0.3638875
Paris_MATERIEL_INFO_202405112,PC portable,MacBook air pre-retina,0.31
Paris_MATERIEL_INFO_202405113,Ecran,modèle par défaut,0.43
Paris_MATERIEL_INFO_202405114,PC fixe sans ecran,Precision tower 5xxx,0.44
Paris_MATERIEL_INFO_202405115,PC portable, ,0.26
Paris_MATERIEL_INFO_202405116,Tablette,modèle par défaut,0.15
Paris_MATERIEL_INFO_202405117,Vidéo projecteur,Pour salle,0.15
Paris_MATERIEL_INFO_202405118,imprimante,modèle par défaut,0.5
Paris_MATERIEL_INFO_202405119,PC portable,Chromebook 11-13pouces,0.175
Paris_MATERIEL_INFO_2024051110,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
Paris_MATERIEL_INFO_2024051111,Borne wifi,modèle par défaut,0.01
Paris_MATERIEL_INFO_2024051112,PC fixe sans ecran,Z,0.409
LONDON_MATERIEL_INFO_202405110,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
LONDON_MATERIEL_INFO_202405111,PC portable,Precision 7xxx,0.304
LONDON_MATERIEL_INFO_202405112,PC portable,MacBook air retina,0.176
LONDON_MATERIEL_INFO_202405113, ,Optiplex All-in-One 5xxx,0.318
LONDON_MATERIEL_INFO_202405114,PC portable,MacBook air retina,0.176
LONDON_MATERIEL_INFO_202405115,Vidéo projecteur,modèle par défaut,0.094
LONDON_MATERIEL_INFO_202405116,PC fixe sans ecran,Precision tower 7xxx,0.555
LA_MATERIEL_INFO_202405111,PC portable,Latitude 7xxx,0.264
LA_MATERIEL_INFO_202405112, ,iMac 27pouces retina,0.45
LA_MATERIEL_INFO_202405113, ,Modèle par défaut,1.3
LA_MATERIEL_INFO_202405114,PC fixe sans ecran, ,0.35
LA_MATERIEL_INFO_202405115,PC portable,Latitude 7xxx,0.264
LA_MATERIEL_INFO_202405116,PC fixe sans ecran,Optiplex tower,0.26
LA_MATERIEL_INFO_202405117,Serveur,Serveur de stockage,2.5
LA_MATERIEL_INFO_202405118, ,ProDesk mini/DM,0.1
LA_MATERIEL_INFO_202405119,Disque dur, ,0.01
LA_MATERIEL_INFO_2024051110,Disque dur,modèle par défaut,0.01
LA_MATERIEL_INFO_2024051112,Tablette,modèle par défaut,0.15
NewYork_MATERIEL_INFO_202405110, ,MacBook air retina,0.176
NewYork_MATERIEL_INFO_202405111,PC fixe sans ecran,Mac pro,0.9
NewYork_MATERIEL_INFO_202405112,PC fixe sans ecran,OMEN ,0.29
NewYork_MATERIEL_INFO_202405113,PC portable, ,0.26
NewYork_MATERIEL_INFO_202405114,PC fixe sans ecran,Precision tower 5xxx,0.44
NewYork_MATERIEL_INFO_202405115,Ecran,32pouces et plus,0.59
NewYork_MATERIEL_INFO_202405116, ,Noeud de calcul,1.3
NewYork_MATERIEL_INFO_202405117,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
NewYork_MATERIEL_INFO_202405118,Serveur,Noeud de calcul,1.3
NewYork_MATERIEL_INFO_202405119,Vidéo projecteur,modèle par défaut,0.094
NewYork_MATERIEL_INFO_2024051110, ,Precision tower 7xxx,0.555
NewYork_MATERIEL_INFO_2024051111,PC portable,MacBook pro 15/16pouces,0.33
NewYork_MATERIEL_INFO_2024051112,PC fixe sans ecran,modèle par défaut,0.35
Shanghai_MATERIEL_INFO_202405110, ,Station de travail (moy),0.6
Shanghai_MATERIEL_INFO_202405111,PC fixe tout-en-un,modèle par défaut,0.352
Shanghai_MATERIEL_INFO_202405112,PC fixe tout-en-un,iMac pro,0.7000000000000001
Shanghai_MATERIEL_INFO_202405113, ,MacBook pro 13pouces,0.256
Shanghai_MATERIEL_INFO_202405114,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
Shanghai_MATERIEL_INFO_202405115,PC portable,ZBook,0.303
Shanghai_MATERIEL_INFO_202405116, ,iMac 21pouces,0.29
BERLIN_MATERIEL_INFO_202405120, ,Latitude 7xxx,0.264
BERLIN_MATERIEL_INFO_202405121,PC portable,MacBook pro 15/16pouces,0.33
BERLIN_MATERIEL_INFO_202405122,Telephone IP,modèle par défaut,0.017
Paris_MATERIEL_INFO_202405120,Borne wifi,modèle par défaut,0.01
Paris_MATERIEL_INFO_202405121,PC fixe sans ecran,ZHAN,0.264
Paris_MATERIEL_INFO_202405122,PC fixe sans ecran,Wyse thin client,0.069
Paris_MATERIEL_INFO_202405123,Smartphone, ,0.063
Paris_MATERIEL_INFO_202405124, ,MacBook pro 13pouces,0.256
Paris_MATERIEL_INFO_202405125,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
Paris_MATERIEL_INFO_202405126,PC fixe sans ecran,Optiplex small,0.24
Paris_MATERIEL_INFO_202405127,PC portable,Latitude 5xxx,0.3
Paris_MATERIEL_INFO_202405128,PC fixe sans ecran,ZHAN,0.264
Paris_MATERIEL_INFO_202405129, ,Latitude 7xxx,0.264
Paris_MATERIEL_INFO_2024051210,PC portable,Latitude 5xxx,0.3
Paris_MATERIEL_INFO_2024051211,Ecran,32pouces et plus,0.59
Paris_MATERIEL_INFO_2024051212, ,MacBook pro 15/16pouces,0.33
LONDON_MATERIEL_INFO_202405120,PC fixe sans ecran,OMEN ,0.29
LONDON_MATERIEL_INFO_202405121,Vidéo projecteur,Transportable,0.094
LONDON_MATERIEL_INFO_202405122,PC portable,modèle par défaut,0.26
LONDON_MATERIEL_INFO_202405123,PC portable,Chromebook 14-15pouces,0.17
LONDON_MATERIEL_INFO_202405124,PC portable,Precision 3xxx,0.266
LONDON_MATERIEL_INFO_202405125,PC portable, ,0.26
LONDON_MATERIEL_INFO_202405126,Tablette,modèle par défaut,0.15
LONDON_MATERIEL_INFO_202405127,PC portable,OMEN ,0.29
LONDON_MATERIEL_INFO_202405128,PC portable,MacBook air,0.25
LONDON_MATERIEL_INFO_202405129,Serveur,Serveur de stockage,2.5
LA_MATERIEL_INFO_202405120, ,Mac mini,0.27
LA_MATERIEL_INFO_202405122,Vidéo projecteur,Pour salle,0.15
LA_MATERIEL_INFO_202405123, ,Modèle par défaut,1.3
LA_MATERIEL_INFO_202405125, ,32pouces et plus,0.59
LA_MATERIEL_INFO_202405126,PC fixe sans ecran,Station de travail (moy),0.6
LA_MATERIEL_INFO_202405127,PC fixe tout-en-un,iMac 27pouces retina,0.45
NewYork_MATERIEL_INFO_202405120,PC fixe tout-en-un,modèle par défaut,0.352
NewYork_MATERIEL_INFO_202405121,PC portable,MacBook air,0.25
Shanghai_MATERIEL_INFO_202405120,Station d'accueil,modèle par défaut,0.026
Shanghai_MATERIEL_INFO_202405121,PC portable,ZBook,0.303
Shanghai_MATERIEL_INFO_202405122,PC portable,ZBook Studio,0.379
Shanghai_MATERIEL_INFO_202405123,Serveur,Serveur de stockage,2.5
Shanghai_MATERIEL_INFO_202405124,PC portable,Moyenne 14/15pouces,0.294
Shanghai_MATERIEL_INFO_202405125,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
Shanghai_MATERIEL_INFO_202405126,PC fixe tout-en-un,modèle par défaut,0.352
Shanghai_MATERIEL_INFO_202405127, ,EliteBook 8xx,0.29
Shanghai_MATERIEL_INFO_202405128,clavier, ,0.024
Shanghai_MATERIEL_INFO_202405129,PC fixe tout-en-un,iMac 21pouces retina,0.3
Shanghai_MATERIEL_INFO_2024051210,Borne wifi,modèle par défaut,0.01
Shanghai_MATERIEL_INFO_2024051211, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_2024051212,PC fixe sans ecran,ZHAN,0.264
Shanghai_MATERIEL_INFO_2024051213, ,Noeud de calcul,1.3
BERLIN_MATERIEL_INFO_202405130,PC fixe sans ecran,Precision tower 5xxx,0.44
Paris_MATERIEL_INFO_202405130,Smartphone,modèle par défaut,0.063
Paris_MATERIEL_INFO_202405131,Serveur,Serveur de stockage,2.5
Paris_MATERIEL_INFO_202405132,PC fixe sans ecran,Precision tower 3xxx,0.285
LONDON_MATERIEL_INFO_202405130,PC fixe sans ecran,Optiplex tower,0.26
LONDON_MATERIEL_INFO_202405131, ,Precision tower 5xxx,0.44
LONDON_MATERIEL_INFO_202405132,PC fixe sans ecran,ProDesk mini/DM,0.1
LONDON_MATERIEL_INFO_202405133, ,MacBook pro 15/16pouces,0.33
LA_MATERIEL_INFO_202405130,PC fixe sans ecran,OMEN ,0.29
LA_MATERIEL_INFO_202405131,PC fixe sans ecran,Wyse thin client,0.069
LA_MATERIEL_INFO_202405133,Tablette,modèle par défaut,0.15
LA_MATERIEL_INFO_202405134,PC fixe sans ecran, ,0.35
NewYork_MATERIEL_INFO_202405130,PC portable,ProBook ,0.226
NewYork_MATERIEL_INFO_202405131,souris,modèle par défaut,0.005
NewYork_MATERIEL_INFO_202405132,PC fixe sans ecran, ,0.35
NewYork_MATERIEL_INFO_202405133,Disque dur,modèle par défaut,0.01
NewYork_MATERIEL_INFO_202405134,PC portable, ,0.26
NewYork_MATERIEL_INFO_202405135,imprimante,modèle par défaut,0.5
NewYork_MATERIEL_INFO_202405136,PC portable,modèle par défaut,0.26
NewYork_MATERIEL_INFO_202405137, ,modèle par défaut,0.3638875
NewYork_MATERIEL_INFO_202405138, ,ZBook Studio,0.379
Shanghai_MATERIEL_INFO_202405130, ,Optiplex All-in-One 5xxx,0.318
Shanghai_MATERIEL_INFO_202405131,PC fixe sans ecran,Mac pro,0.9
Shanghai_MATERIEL_INFO_202405132,PC portable,Latitude 7xxx,0.264
Shanghai_MATERIEL_INFO_202405133, ,Latitude 3xxx,0.22
Shanghai_MATERIEL_INFO_202405134, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202405135,Disque dur,modèle par défaut,0.01
Shanghai_MATERIEL_INFO_202405136,PC fixe sans ecran,Optiplex micro,0.174
BERLIN_MATERIEL_INFO_202405140,PC fixe sans ecran,"EliteDesk (Tower, SFF, One)",0.393
BERLIN_MATERIEL_INFO_202405141,PC portable,MacBook pro 15/16pouces,0.33
BERLIN_MATERIEL_INFO_202405142,PC portable,Latitude 5xxx,0.3
BERLIN_MATERIEL_INFO_202405143,PC portable,ZBook,0.303
BERLIN_MATERIEL_INFO_202405144,PC portable,MacBook pro 13pouces,0.256
Paris_MATERIEL_INFO_202405140,PC portable,Moyenne 14/15pouces,0.294
Paris_MATERIEL_INFO_202405141, ,Laser A3 (40-99kg),0.96
Paris_MATERIEL_INFO_202405142,Vidéo projecteur,Transportable,0.094
Paris_MATERIEL_INFO_202405143,PC fixe tout-en-un,iMac 21pouces,0.29
Paris_MATERIEL_INFO_202405144,Ecran,24pouces-31pouces,0.43
Paris_MATERIEL_INFO_202405145,Tablette,modèle par défaut,0.15
Paris_MATERIEL_INFO_202405146, ,Latitude 7xxx,0.264
Paris_MATERIEL_INFO_202405147,Disque dur,modèle par défaut,0.01
Paris_MATERIEL_INFO_202405148, ,modèle par défaut,0.3638875
Paris_MATERIEL_INFO_202405149,PC fixe sans ecran,Elite mini,0.137
LONDON_MATERIEL_INFO_202405140,Ecran,modèle par défaut,0.43
LONDON_MATERIEL_INFO_202405141,PC fixe tout-en-un,Mac pro,0.9
LONDON_MATERIEL_INFO_202405142,clavier,modèle par défaut,0.024
LONDON_MATERIEL_INFO_202405143,imprimante,modèle par défaut,0.5
LONDON_MATERIEL_INFO_202405144,PC fixe sans ecran,Station de travail (moy),0.6
LONDON_MATERIEL_INFO_202405145,PC fixe tout-en-un,Optiplex All-in-One 7xxx,0.382
LONDON_MATERIEL_INFO_202405146, ,Pour salle,0.15
LONDON_MATERIEL_INFO_202405147,PC fixe sans ecran,Z,0.409
LONDON_MATERIEL_INFO_202405148,Ecran,32pouces et plus,0.59
LONDON_MATERIEL_INFO_202405149,PC fixe tout-en-un, ,0.352
LONDON_MATERIEL_INFO_2024051410,PC fixe sans ecran,EliteDesk DM,0.23
LA_MATERIEL_INFO_202405140,PC fixe tout-en-un,Optiplex All-in-One 7xxx,0.382
LA_MATERIEL_INFO_202405141,PC fixe sans ecran,Precision tower 3xxx,0.285
LA_MATERIEL_INFO_202405142,clavier,modèle par défaut,0.024
LA_MATERIEL_INFO_202405143,PC fixe sans ecran,Optiplex tower,0.26
LA_MATERIEL_INFO_202405145,PC portable,Victus,0.267
LA_MATERIEL_INFO_202405146,Serveur,Noeud de calcul,1.3
LA_MATERIEL_INFO_202405147, ,Precision tower 5xxx,0.44
LA_MATERIEL_INFO_202405148,Ecran,modèle par défaut,0.43
LA_MATERIEL_INFO_202405149,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
LA_MATERIEL_INFO_2024051410,PC portable,Latitude 3xxx,0.22
LA_MATERIEL_INFO_2024051412, ,EliteBook 8xx,0.29
NewYork_MATERIEL_INFO_202405140, ,modèle par défaut,0.3638875
NewYork_MATERIEL_INFO_202405141,PC portable,Latitude 5xxx,0.3
NewYork_MATERIEL_INFO_202405142, ,Chromebook 11-13pouces,0.175
NewYork_MATERIEL_INFO_202405143,PC portable,Latitude 3xxx,0.22
NewYork_MATERIEL_INFO_202405144,PC fixe tout-en-un,Mac pro,0.9
NewYork_MATERIEL_INFO_202405145,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
NewYork_MATERIEL_INFO_202405146, ,ZBook Studio,0.379
NewYork_MATERIEL_INFO_202405147,PC fixe tout-en-un,iMac 21pouces,0.29
NewYork_MATERIEL_INFO_202405148,PC fixe sans ecran,EliteDesk DM,0.23
NewYork_MATERIEL_INFO_202405149,souris,modèle par défaut,0.005
NewYork_MATERIEL_INFO_2024051410,PC portable,ZBook Studio,0.379
NewYork_MATERIEL_INFO_2024051411, ,ZBook Studio,0.379
NewYork_MATERIEL_INFO_2024051412, ,Mac pro,0.9
NewYork_MATERIEL_INFO_2024051413,clavier,modèle par défaut,0.024
Shanghai_MATERIEL_INFO_202405140,PC portable,Moyenne 14/15pouces,0.294
Shanghai_MATERIEL_INFO_202405141,PC fixe sans ecran,Mac mini,0.27
Shanghai_MATERIEL_INFO_202405142,PC fixe tout-en-un,Mac pro,0.9
Shanghai_MATERIEL_INFO_202405143, ,modèle par défaut,0.3638875
Shanghai_MATERIEL_INFO_202405144,Vidéo projecteur,Pour salle,0.15
Shanghai_MATERIEL_INFO_202405145,PC portable,EliteBook 10xx,0.223
BERLIN_MATERIEL_INFO_202405150,PC fixe sans ecran,Mac mini,0.27
BERLIN_MATERIEL_INFO_202405151,PC portable,ProBook ,0.226
Paris_MATERIEL_INFO_202405150,PC portable,modèle par défaut,0.26
Paris_MATERIEL_INFO_202405151,Borne wifi, ,0.01
Paris_MATERIEL_INFO_202405152,PC fixe sans ecran,Precision tower 3xxx,0.285
Paris_MATERIEL_INFO_202405153,PC fixe sans ecran,OMEN ,0.29
Paris_MATERIEL_INFO_202405154, ,Precision tower 3xxx,0.285
Paris_MATERIEL_INFO_202405155,PC portable,Moyenne 14/15pouces,0.294
Paris_MATERIEL_INFO_202405156,PC portable,MacBook pro 15/16pouces,0.33
Paris_MATERIEL_INFO_202405157,PC portable,Precision 3xxx,0.266
Paris_MATERIEL_INFO_202405158,PC portable,MacBook air pre-retina,0.31
Paris_MATERIEL_INFO_202405159,PC fixe sans ecran,Precision tower 7xxx,0.555
LONDON_MATERIEL_INFO_202405150,Vidéo projecteur,Pour amphi,0.2
LONDON_MATERIEL_INFO_202405151,PC portable,EliteBook 10xx,0.223
LONDON_MATERIEL_INFO_202405152,PC fixe sans ecran,Z,0.409
LA_MATERIEL_INFO_202405151, ,Mac mini,0.27
LA_MATERIEL_INFO_202405152, ,modèle par défaut,0.3638875
LA_MATERIEL_INFO_202405153,PC fixe tout-en-un,iMac pro,0.7000000000000001
LA_MATERIEL_INFO_202405155,PC fixe tout-en-un,Mac pro,0.9
LA_MATERIEL_INFO_202405156,PC fixe sans ecran,Elite mini,0.137
LA_MATERIEL_INFO_202405157,PC fixe sans ecran,Wyse thin client,0.069
NewYork_MATERIEL_INFO_202405150, ,32pouces et plus,0.59
NewYork_MATERIEL_INFO_202405151,PC fixe sans ecran,Mac pro,0.9
NewYork_MATERIEL_INFO_202405152,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
Shanghai_MATERIEL_INFO_202405150,Smartphone,modèle par défaut,0.063
Shanghai_MATERIEL_INFO_202405151,PC portable,Chromebook 11-13pouces,0.175
Shanghai_MATERIEL_INFO_202405152,PC fixe sans ecran, ,0.35
BERLIN_MATERIEL_INFO_202405160,PC fixe sans ecran,PC Fixe (moy),0.3
BERLIN_MATERIEL_INFO_202405161,Telephone IP,modèle par défaut,0.017
Paris_MATERIEL_INFO_202405160,PC portable,OMEN ,0.29
Paris_MATERIEL_INFO_202405161,Smartphone,modèle par défaut,0.063
Paris_MATERIEL_INFO_202405162,Ecran,modèle par défaut,0.43
Paris_MATERIEL_INFO_202405163,PC portable,Precision 5xxx,0.28
Paris_MATERIEL_INFO_202405164,Station d'accueil,modèle par défaut,0.026
Paris_MATERIEL_INFO_202405165,Ecran,24pouces-31pouces,0.43
Paris_MATERIEL_INFO_202405166,PC fixe tout-en-un,Optiplex All-in-One 5xxx,0.318
Paris_MATERIEL_INFO_202405167,Telephone IP,modèle par défaut,0.017
LONDON_MATERIEL_INFO_202405160,PC fixe sans ecran,OMEN ,0.29
LONDON_MATERIEL_INFO_202405161,PC fixe tout-en-un,Optiplex All-in-One 3xxx,0.241
LONDON_MATERIEL_INFO_202405162,Borne wifi,modèle par défaut,0.01
LONDON_MATERIEL_INFO_202405163,Borne wifi, ,0.01
LONDON_MATERIEL_INFO_202405164, ,Mac mini,0.27
LONDON_MATERIEL_INFO_202405165, ,modèle par défaut,0.3638875
LONDON_MATERIEL_INFO_202405166, ,Laser à poser (<40kg),0.43
LONDON_MATERIEL_INFO_202405167, ,EliteBook 8xx,0.29
LONDON_MATERIEL_INFO_202405168,PC fixe tout-en-un,iMac 27pouces retina,0.45
LONDON_MATERIEL_INFO_202405169,PC portable,Precision 3xxx,0.266
LA_MATERIEL_INFO_202405162,Borne wifi,modèle par défaut,0.01
LA_MATERIEL_INFO_202405163,souris,modèle par défaut,0.005
LA_MATERIEL_INFO_202405164,PC portable,MacBook air pre-retina,0.31
LA_MATERIEL_INFO_202405166,PC fixe sans ecran,Precision tower 7xxx,0.555
LA_MATERIEL_INFO_202405167,PC portable,MacBook air pre-retina,0.31
LA_MATERIEL_INFO_202405168, ,Latitude 3xxx,0.22
LA_MATERIEL_INFO_202405169, ,ProBook ,0.226
LA_MATERIEL_INFO_2024051610,PC fixe sans ecran,Mac pro,0.9
LA_MATERIEL_INFO_2024051611, ,"EliteDesk (Tower, SFF, One)",0.393
NewYork_MATERIEL_INFO_202405160, ,EliteDesk DM,0.23
NewYork_MATERIEL_INFO_202405161,Vidéo projecteur,Transportable,0.094
NewYork_MATERIEL_INFO_202405162,clavier,modèle par défaut,0.024
NewYork_MATERIEL_INFO_202405163,PC portable,Moyenne 13pouces,0.25
NewYork_MATERIEL_INFO_202405164,PC fixe sans ecran,Precision tower 5xxx,0.44
NewYork_MATERIEL_INFO_202405165,PC portable,Precision 3xxx,0.266
NewYork_MATERIEL_INFO_202405166, ,"Prodesk (Tower, SFF)",0.322
NewYork_MATERIEL_INFO_202405167,PC portable,Latitude 3xxx,0.22
NewYork_MATERIEL_INFO_202405168,PC fixe sans ecran,EliteDesk DM,0.23
NewYork_MATERIEL_INFO_202405169,PC portable,EliteBook 10xx,0.223
NewYork_MATERIEL_INFO_2024051610,PC portable,EliteBook 8xx,0.29
NewYork_MATERIEL_INFO_2024051611,PC portable,Precision 3xxx,0.266
NewYork_MATERIEL_INFO_2024051612,Tablette,modèle par défaut,0.15
NewYork_MATERIEL_INFO_2024051613,PC portable,Precision 3xxx,0.266
Shanghai_MATERIEL_INFO_202405160, ,Moyenne 13pouces,0.25
Shanghai_MATERIEL_INFO_202405161,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
Shanghai_MATERIEL_INFO_202405162,PC fixe tout-en-un,iMac pro,0.7000000000000001
Shanghai_MATERIEL_INFO_202405163,PC fixe tout-en-un,iMac 27pouces retina,0.45
Shanghai_MATERIEL_INFO_202405164,PC fixe sans ecran,modèle par défaut,0.35
Shanghai_MATERIEL_INFO_202405165,clavier,modèle par défaut,0.024
Shanghai_MATERIEL_INFO_202405166, ,Serveur de stockage,2.5
BERLIN_MATERIEL_INFO_202405170,PC portable, ,0.26
BERLIN_MATERIEL_INFO_202405171,PC fixe sans ecran,Optiplex small,0.24
BERLIN_MATERIEL_INFO_202405172,imprimante,Laser à poser (<40kg),0.43
Paris_MATERIEL_INFO_202405170,Vidéo projecteur,modèle par défaut,0.094
Paris_MATERIEL_INFO_202405171,PC portable,MacBook air retina,0.176
Paris_MATERIEL_INFO_202405172,PC fixe sans ecran,"Prodesk (Tower, SFF)",0.322
Paris_MATERIEL_INFO_202405173,PC fixe tout-en-un,iMac 21pouces,0.29
Paris_MATERIEL_INFO_202405174, ,modèle par défaut,0.3638875
Paris_MATERIEL_INFO_202405175,Smartphone,modèle par défaut,0.063
Paris_MATERIEL_INFO_202405176,PC fixe sans ecran,ZHAN,0.264
Paris_MATERIEL_INFO_202405177,PC fixe sans ecran,"Elite (Tower, SFF, One)",0.393
LONDON_MATERIEL_INFO_202405170,PC fixe tout-en-un,iMac 21pouces,0.29
LONDON_MATERIEL_INFO_202405171,imprimante,Laser A3 (40-99kg),0.96
